Country,Year,Value
SVK,2022,6.143
SVN,2022,4.011
ESP,2022,13.033
SWE,2022,7.494
TUR,2022,10.433
GBR,2022,3.541
USA,2022,3.649
BRA,2022,9.542
BGR,2022,4.148
MLT,2022,3.461
ROU,2022,5.614
RUS,2022,3.938
ZAF,2022,33.265
EU27,2011,9.904
EU22OECD,2011,9.981
EU19OECD,2011,10.21
G7,2011,7.655
OECD,2011,8.147
OECD_REP,2011,8.923
PRT,2011,13.485
CAN,2011,7.644
PRT,2015,12.905
G7,2015,5.804
OECD,2015,6.887
EU27,2015,10.068
EU19OECD,2015,10.902
EU22OECD,2015,10.173
HRV,2015,16.15
CAN,2015,6.982
CAN,2014,7.037
PRT,2014,14.526
G7,2014,6.404
EU22OECD,2014,11.0
EU27,2014,10.883
OECD,2014,7.469
HRV,2014,17.209
HRV,2012,16.046
G7,2012,7.364
PRT,2012,16.501
OECD_REP,2012,9.162
OECD,2012,8.114
EU19OECD,2012,11.386
MLT,2012,6.196
CAN,2012,7.421
HRV,2013,17.231
G7,2013,7.101
OECD_REP,2013,9.156
PRT,2013,17.152
OECD,2013,8.041
EU19OECD,2013,12.068
EU22OECD,2013,11.544
EU27,2013,11.425
CAN,2013,7.168
AUS,2016,5.714
CAN,2016,7.06
PRT,2016,11.45
G7,2016,5.461
EU27,2016,9.154
OECD,2016,6.477
OECD_REP,2016,7.555
HRV,2016,13.015
AUS,2017,5.604
CAN,2017,6.438
PRT,2017,9.17
EU27,2017,8.173
OECD,2017,5.947
OECD_REP,2017,6.85
HRV,2017,11.078
AUS,2018,5.307
CAN,2018,5.834
HUN,2018,3.667
PRT,2018,7.174
EU27,2018,7.302
EU19OECD,2018,8.216
EU22OECD,2018,7.472
OECD,2018,5.508
OECD_REP,2018,6.249
HRV,2018,8.322
AUS,2019,5.164
HUN,2019,3.411
POL,2019,3.237
PRT,2019,6.602
EU27,2019,6.721
EU19OECD,2019,7.581
EU22OECD,2019,6.893
OECD,2019,5.426
OECD_REP,2019,6.034
BGR,2019,4.148
HRV,2019,6.551
CYP,2019,7.129
AUS,2020,6.437
DNK,2020,5.503
HUN,2020,4.248
POL,2020,3.155
PRT,2020,7.036
EU27,2020,7.122
EU19OECD,2020,7.926
EU22OECD,2020,7.25
OECD,2020,7.143
OECD_REP,2020,7.315
BGR,2020,5.037
HRV,2020,7.389
CYP,2020,7.563
AUS,2021,5.14
CAN,2021,7.511
HUN,2021,4.028
IRL,2021,5.365
NZL,2021,3.78
POL,2021,3.373
PRT,2021,6.712
G7,2021,5.206
EU27,2021,7.034
EU19OECD,2021,7.739
EU22OECD,2021,7.122
OECD,2021,6.154
BGR,2021,5.166
HRV,2021,7.483
CYP,2021,7.145
IND,2021,7.263
AUS,2022,3.72
CAN,2022,5.268
DEU,2022,3.166
HUN,2022,3.593
IRL,2022,3.345
NZL,2022,3.3
POL,2022,2.876
PRT,2022,6.138
G7,2022,4.057
EU27,2022,6.15
EU19OECD,2022,6.749
EU22OECD,2022,6.201
